date,url
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-131153_frame_0017.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-131153_frame_0015.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-211155_frame_0029.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-153155_frame_0015.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421AM-20260421-115655_frame_0002.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-190658_frame_0015.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-195655_frame_0019.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-193655_frame_0030.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-141655_frame_0030.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-203155_frame_0026.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-192655_frame_0004.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-134153_frame_0024.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-154155_frame_0022.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-183153_frame_0017.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-190658_frame_0011.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-183153_frame_0015.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-134153_frame_0022.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-182155_frame_0021.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-191655_frame_0029.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-202158_frame_0011.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421AM-20260421-115655_frame_0016.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-154155_frame_0029.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421AM-20260421-115655_frame_0003.jpg
2026-04-21,https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-ramos-arizpe/quality/2026-04-21/20260421PM-20260421-131153_frame_0011.jpg
